timestamp,actual_filt_ntu,predicted_filt_ntu,residual_ntu
2026-03-24 21:00:00,0.04,0.11699813052261514,-0.07699813052261514
2026-03-24 23:00:00,0.04,0.021721157312984456,0.018278842687015545
2026-03-25 01:00:00,0.04,0.03122625094600585,0.00877374905399415
2026-03-25 03:00:00,0.04,0.04487471871843739,-0.004874718718437386
2026-03-25 05:00:00,0.04,0.031633859212572606,0.008366140787427395
2026-03-25 07:00:00,0.04,0.03199227256458308,0.008007727435416924
2026-03-25 09:00:00,0.05,0.031832456118287784,0.01816754388171222
2026-03-25 11:00:00,0.04,0.04208519975635796,-0.0020851997563579583
2026-03-25 13:00:00,0.04,0.0316455452951444,0.008354454704855602
2026-03-25 15:00:00,0.04,0.03232511810326392,0.007674881896736083
2026-03-25 17:00:00,0.04,0.035203719780223686,0.004796280219776315
2026-03-25 19:00:00,0.05,0.03555114098600237,0.01444885901399763
2026-03-25 21:00:00,0.05,0.04566948372880996,0.004330516271190042
2026-03-25 23:00:00,0.05,0.04533583482704906,0.004664165172950943
2026-03-26 01:00:00,0.05,0.044548011742694196,0.0054519882573058065
2026-03-26 03:00:00,0.06,0.045787221221502875,0.014212778778497123
2026-03-26 05:00:00,0.06,0.05447500096366672,0.005524999036333279
2026-03-26 07:00:00,0.06,0.05287338233789553,0.00712661766210447
2026-03-26 09:00:00,0.13,0.052475343214138145,0.07752465678586186
2026-03-26 11:00:00,0.03,0.12157037156906589,-0.09157037156906589
2026-03-26 13:00:00,0.04,0.02053705039178218,0.01946294960821782
2026-03-26 15:00:00,0.04,0.038571731078443076,0.0014282689215569244
2026-03-26 17:00:00,0.04,0.051737030211859665,-0.011737030211859664
2026-03-26 19:00:00,0.03,0.032723496983170064,-0.002723496983170065
2026-03-26 21:00:00,0.03,0.025313813425440534,0.004686186574559464
2026-03-26 23:00:00,0.03,0.025526444698638184,0.0044735553013618146
2026-03-27 01:00:00,0.03,0.02574417627193524,0.00425582372806476
2026-03-27 03:00:00,0.04,0.024221870537043336,0.015778129462956664
2026-03-27 05:00:00,0.04,0.034750030920915435,0.0052499690790845654
2026-03-27 07:00:00,0.04,0.04208042653266655,-0.002080426532666546
2026-03-27 09:00:00,0.04,0.04144880464452574,-0.0014488046445257363
2026-03-27 11:00:00,0.04,0.042435357389308814,-0.0024353573893088135
2026-03-27 13:00:00,0.04,0.0425289221512928,-0.0025289221512928006
2026-03-27 15:00:00,0.04,0.04286324242746673,-0.0028632424274667306
2026-03-27 17:00:00,0.04,0.04265992729190391,-0.00265992729190391
2026-03-27 19:00:00,0.04,0.042773559531351174,-0.0027735595313511732
2026-03-27 21:00:00,0.04,0.0425011484991197,-0.0025011484991196986
2026-03-27 23:00:00,0.04,0.04265992729190391,-0.00265992729190391
2026-03-28 01:00:00,0.04,0.042348126440896895,-0.0023481264408968944
2026-03-28 03:00:00,0.04,0.042450258370689914,-0.002450258370689913
2026-03-28 05:00:00,0.04,0.041848221382638336,-0.0018482213826383348
2026-03-28 07:00:00,0.04,0.04171821133844939,-0.0017182113384493908
2026-03-28 09:00:00,0.04,0.04159394592554735,-0.0015939459255473465
2026-03-28 11:00:00,0.04,0.041848221382638336,-0.0018482213826383348
2026-03-28 13:00:00,0.04,0.042595435415727266,-0.002595435415727265
2026-03-28 15:00:00,0.04,0.042496112543295314,-0.0024961125432953132
2026-03-28 17:00:00,0.04,0.04265489056907511,-0.0026548905690751065
2026-03-28 19:00:00,0.04,0.04265489056907511,-0.0026548905690751065
2026-03-28 21:00:00,0.04,0.042496112543295314,-0.0024961125432953132
2026-03-28 23:00:00,0.05,0.04262384190841736,0.007376158091582645
2026-03-29 01:00:00,0.05,0.052644253821576295,-0.0026442538215762923
2026-03-29 03:00:00,0.05,0.051571768143909395,-0.0015717681439093925
2026-03-29 05:00:00,0.05,0.051317254616913874,-0.001317254616913871
2026-03-29 07:00:00,0.05,0.05239841990668386,-0.002398419906683859
2026-03-29 09:00:00,0.06,0.051804831355176745,0.008195168644823253
2026-03-29 11:00:00,0.05,0.062006403591045554,-0.012006403591045552
2026-03-29 13:00:00,0.06,0.05124769160768813,0.00875230839231187
2026-03-29 15:00:00,0.06,0.061119994234110256,-0.0011199942341102581
2026-03-29 17:00:00,0.06,0.06226702509496924,-0.0022670250949692397
2026-03-29 19:00:00,0.06,0.06022881833020847,-0.00022881833020847037
2026-03-29 21:00:00,0.04,0.06286213698438083,-0.022862136984380825
2026-03-29 23:00:00,0.04,0.041925060903514624,-0.0019250609035146235
2026-03-30 01:00:00,0.04,0.043486157879899526,-0.003486157879899525
2026-03-30 03:00:00,0.04,0.044787003380517096,-0.004787003380517095
2026-03-30 05:00:00,0.04,0.042324136065030944,-0.0023241360650309434
2026-03-30 07:00:00,0.04,0.04251067895796629,-0.002510678957966292
2026-03-30 09:00:00,0.04,0.04242575224043738,-0.0024257522404373816
2026-03-30 11:00:00,0.04,0.04242575224043738,-0.0024257522404373816
2026-03-30 13:00:00,0.04,0.04212548404824432,-0.002125484048244322
2026-03-30 15:00:00,0.04,0.04227274124914791,-0.0022727412491479124
2026-03-30 17:00:00,0.04,0.042283653850607596,-0.002283653850607595
2026-03-30 19:00:00,0.04,0.042496112543295314,-0.0024961125432953132
2026-03-30 21:00:00,0.04,0.042819427924977775,-0.0028194279249777743
2026-03-30 23:00:00,0.04,0.04294719690355056,-0.00294719690355056
2026-03-31 01:00:00,0.04,0.04294719690355056,-0.00294719690355056
2026-03-31 03:00:00,0.04,0.042496112543295314,-0.0024961125432953132
